report,report_short,cohort,level,aggregation,feature_set,model,split,auc_macro_ovr,early_vs_advanced_auc,t1_t2_auc,t2_t3_auc,t3_t4_auc
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,patient,hybrid,dino_top32_plus_clinical_anatomic,extra_trees,test_prospective_full,0.7676457495477594,0.8656624593157101,0.6603174603174603,0.6957900807381777,0.799937087134319
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,patient,hybrid,dino_top32_plus_clinical_anatomic,extra_trees,test_prospective_full,0.7676457495477594,0.8656624593157101,0.6603174603174603,0.6957900807381777,0.799937087134319
dinov3_t2t3_expert_calibrated_continue_20260518_152542_topk24_128,T2/T3 expert,Test,patient,—,,,test,0.7675670259915381,0.854251012145749,0.7017740429505135,0.7438004613610149,0.7601840201321169
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,patient,hybrid,dino_top16_plus_clinical_anatomic,extra_trees,test_prospective_full,0.7672858919391727,0.8678256727792332,0.6625583566760037,0.690888119953864,0.7971453287197232
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,patient,hybrid,dino_top16_plus_clinical_anatomic,extra_trees,test_prospective_full,0.7672858919391727,0.8678256727792332,0.6625583566760037,0.690888119953864,0.7971453287197232
dinov3_trainset_feature_eval,Compact scalar · Prospective,Validation,patient,—,clinical_mask_common,logreg,val,0.7671749443331733,0.8651360544217689,0.6780487804878049,0.7673202614379084,0.7236746550472041
dinov3_framelevel_scalar_external_eval,Frame+agg · External,External,patient,mean,dino_top32_plus_clinical_anatomic,logreg,val,0.7670908014689862,0.8909090909090909,0.5283333333333333,0.7947712418300653,0.7369589345172032
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,patient,mean,dino_top32_plus_clinical_anatomic,logreg,val,0.7670908014689862,0.8909090909090909,0.5283333333333333,0.7947712418300653,0.7369589345172032
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,patient,mean,dino_top32_plus_clinical_anatomic,logreg,val,0.7670908014689862,0.8909090909090909,0.5283333333333333,0.7947712418300653,0.7369589345172032
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,patient,top2_advanced,dino_top32_plus_clinical_anatomic,extra_trees,test_prospective_full,0.7668084809869958,0.8559577677224736,0.6608776844070963,0.6867070357554786,0.7991899968543569
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,patient,top2_advanced,dino_top32_plus_clinical_anatomic,extra_trees,test_prospective_full,0.7668084809869958,0.8559577677224736,0.6608776844070963,0.6867070357554786,0.7991899968543569
dinov3_framelevel_scalar_external_eval,Frame+agg · External,External,frame,none,dino_top32_plus_clinical_anatomic,random_forest,val,0.7664667630026792,0.8808930979799326,0.5618134166062566,0.8496719948258338,0.651267428105031
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,frame,none,dino_top32_plus_clinical_anatomic,random_forest,val,0.7664667630026792,0.8808930979799326,0.5618134166062566,0.8496719948258338,0.651267428105031
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,frame,none,dino_top32_plus_clinical_anatomic,random_forest,val,0.7664667630026792,0.8808930979799326,0.5618134166062566,0.8496719948258338,0.651267428105031
dinov3_framelevel_scalar_external_eval,Frame+agg · External,External,patient,max,dino_top128_plus_clinical_anatomic,extra_trees,test_prospective_full,0.7664218726513785,0.8606658047834519,0.6708949964763918,0.7927188552188552,0.7279094827586207
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,patient,top3_advanced,clinical_anatomic,extra_trees,test_prospective_full,0.7657342698014084,0.8731047074700325,0.6603174603174603,0.6955017301038062,0.8226643598615917
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,patient,top3_advanced,clinical_anatomic,extra_trees,test_prospective_full,0.7657342698014084,0.8731047074700325,0.6603174603174603,0.6955017301038062,0.8226643598615917
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,frame,none,dino_top64_plus_clinical_anatomic,random_forest,test_prospective_full,0.7657303650906879,0.8693014132712624,0.7129977460555974,0.7633671424993739,0.7278904929119521
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,frame,none,dino_top64_plus_clinical_anatomic,random_forest,test_prospective_full,0.7657303650906879,0.8693014132712624,0.7129977460555974,0.7633671424993739,0.7278904929119521
dinov3_t2t3_expert_calibrated_eval,t2t3 expert calibrated eval,Test,patient,—,,,test,0.7655372421153708,0.8534571723426213,0.6978524743230625,0.7400519031141869,0.7646665618118905
dinov3_t2t3_expert_calibrated_eval_final_trainval,T2/T3 expert (final),Test,patient,—,,,test,0.7655372421153708,0.8534571723426213,0.6978524743230625,0.7400519031141869,0.7646665618118905
dinov3_framelevel_scalar_external_eval,Frame+agg · External,External,frame,none,clinical_anatomic,extra_trees,val,0.7655122734692265,0.8700739555081292,0.5604193386494173,0.8329483507345468,0.6723542083158989
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,frame,none,clinical_anatomic,extra_trees,val,0.7655122734692265,0.8700739555081292,0.5604193386494173,0.8329483507345468,0.6723542083158989
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,frame,none,clinical_anatomic,extra_trees,val,0.7655122734692265,0.8700739555081292,0.5604193386494173,0.8329483507345468,0.6723542083158989
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,patient,mean,dino_top32_plus_clinical_anatomic,extra_trees,test_prospective_full,0.7654455122193562,0.8691553544494721,0.6558356676003735,0.6946366782006922,0.796712802768166
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,patient,mean,dino_top32_plus_clinical_anatomic,extra_trees,test_prospective_full,0.7654455122193562,0.8691553544494721,0.6558356676003735,0.6946366782006922,0.796712802768166
dinov3_t2t3_expert_calibrated_eval,t2t3 expert calibrated eval,Test,patient,—,,,test,0.7652573237394757,0.8506787330316741,0.6961718020541551,0.7360149942329874,0.7683233721296006
dinov3_t2t3_expert_calibrated_eval_final_trainval,T2/T3 expert (final),Test,patient,—,,,test,0.7652573237394757,0.8506787330316741,0.6961718020541551,0.7360149942329874,0.7683233721296006
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,patient,top2_advanced,clinical_anatomic,extra_trees,test_prospective_full,0.7652301815102436,0.8713781058982297,0.6638655462184875,0.6931949250288351,0.820855614973262
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,patient,top2_advanced,clinical_anatomic,extra_trees,test_prospective_full,0.7652301815102436,0.8713781058982297,0.6638655462184875,0.6931949250288351,0.820855614973262
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,patient,hybrid,clinical_anatomic,extra_trees,test_prospective_full,0.7652215363306236,0.8748313090418354,0.6603174603174604,0.69939446366782,0.819951242529097
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,patient,hybrid,clinical_anatomic,extra_trees,test_prospective_full,0.7652215363306236,0.8748313090418354,0.6603174603174604,0.69939446366782,0.819951242529097
dinov3_t2t3_expert_calibrated_eval,t2t3 expert calibrated eval,Test,patient,—,,,test,0.7651235920091335,0.8530205604509009,0.6956115779645191,0.739475201845444,0.7661607423718151
dinov3_t2t3_expert_calibrated_eval_final_trainval,T2/T3 expert (final),Test,patient,—,,,test,0.7651235920091335,0.8530205604509009,0.6956115779645191,0.739475201845444,0.7661607423718151
dinov3_framelevel_scalar_external_eval,Frame+agg · External,External,frame,none,dino_rich_scalar_plus_clinical_anatomic,logreg,val,0.7649972447229136,0.8949690987506113,0.5637651257458317,0.8524746681449998,0.6818747707677923
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,frame,none,dino_rich_scalar_plus_clinical_anatomic,logreg,val,0.7649972447229136,0.8949690987506113,0.5637651257458317,0.8524746681449998,0.6818747707677923
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,frame,none,dino_rich_scalar_plus_clinical_anatomic,logreg,val,0.7649972447229136,0.8949690987506113,0.5637651257458317,0.8524746681449998,0.6818747707677923
dinov3_framelevel_scalar_external_eval,Frame+agg · External,External,frame,none,dino_top128_plus_clinical_anatomic,logreg,val,0.7649411280507789,0.8949246365212752,0.5635420732727374,0.8524746681449998,0.6818024496205723
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,frame,none,dino_top128_plus_clinical_anatomic,logreg,val,0.7649411280507789,0.8949246365212752,0.5635420732727374,0.8524746681449998,0.6818024496205723
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,frame,none,dino_top128_plus_clinical_anatomic,logreg,val,0.7649411280507789,0.8949246365212752,0.5635420732727374,0.8524746681449998,0.6818024496205723
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,patient,mean,dino_top16_plus_clinical_anatomic,extra_trees,test_prospective_full,0.7647713989727095,0.8707231880606494,0.657703081232493,0.6901672433679356,0.7934885184020133
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,patient,mean,dino_top16_plus_clinical_anatomic,extra_trees,test_prospective_full,0.7647713989727095,0.8707231880606494,0.657703081232493,0.6901672433679356,0.7934885184020133
dinov3_trainset_feature_eval,Compact scalar · Prospective,Validation,patient,—,dino_all_plus_clinical_mask_common,random_forest_pca,val,0.7646935261022072,0.8085034013605442,0.8195121951219513,0.7764705882352941,0.659041394335512
dinov3_trainset_feature_eval,Compact scalar · Prospective,Prospective full,patient,—,dino_scalar_plus_clinical_mask_common,random_forest,test_prospective_full,0.7644531986662022,0.8505398110661269,0.7340802987861811,0.7466839677047289,0.7855457691097829
dinov3_t2t3_expert_calibrated_continue_20260518_152542_topk24_128,T2/T3 expert,Test,patient,—,,,test,0.7643616717537147,0.8513931888544891,0.6972922502334267,0.7476931949250288,0.7682054105064484
dinov3_framelevel_scalar_external_eval,Frame+agg · External,External,patient,hybrid,dino_top16_plus_clinical_anatomic,logreg,val,0.7642483889577877,0.8886363636363636,0.51,0.7712418300653594,0.7258601553829078
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,patient,hybrid,dino_top16_plus_clinical_anatomic,logreg,val,0.7642483889577877,0.8886363636363636,0.51,0.7712418300653594,0.7258601553829078
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,patient,hybrid,dino_top16_plus_clinical_anatomic,logreg,val,0.7642483889577877,0.8886363636363636,0.51,0.7712418300653594,0.7258601553829078
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,patient,mean,clinical_anatomic,extra_trees,test_prospective_full,0.7642296086682249,0.8757839168055888,0.661624649859944,0.7015570934256055,0.817316766278704
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,patient,mean,clinical_anatomic,extra_trees,test_prospective_full,0.7642296086682249,0.8757839168055888,0.661624649859944,0.7015570934256055,0.817316766278704
dinov3_t2t3_expert_calibrated_continue_20260518_152542_topk24_128,T2/T3 expert,Test,patient,—,,,test,0.7642146336327253,0.8502818131301104,0.6974789915966387,0.7476931949250288,0.7688345391632588
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,frame,none,clinical_anatomic,extra_trees,test_prospective_full,0.7638413148805837,0.8778841900701196,0.6575287240475711,0.7375845229151015,0.7980849265184029
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,frame,none,clinical_anatomic,extra_trees,test_prospective_full,0.7638413148805837,0.8778841900701196,0.6575287240475711,0.7375845229151015,0.7980849265184029
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,frame,none,dino_top128_plus_clinical_anatomic,random_forest,test_prospective_full,0.7635330194704812,0.8662314095731181,0.7234703413901158,0.7563298271975958,0.7154912862530889
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,frame,none,dino_top128_plus_clinical_anatomic,random_forest,test_prospective_full,0.7635330194704812,0.8662314095731181,0.7234703413901158,0.7563298271975958,0.7154912862530889
dinov3_framelevel_scalar_external_eval,Frame+agg · External,External,frame,none,dino_top16_plus_clinical_anatomic,random_forest,val,0.7634870614677264,0.8808189942643725,0.5448614286510902,0.8454833841510365,0.6496763628661903
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,frame,none,dino_top16_plus_clinical_anatomic,random_forest,val,0.7634870614677264,0.8808189942643725,0.5448614286510902,0.8454833841510365,0.6496763628661903
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,frame,none,dino_top16_plus_clinical_anatomic,random_forest,val,0.7634870614677264,0.8808189942643725,0.5448614286510902,0.8454833841510365,0.6496763628661903
dinov3_framelevel_scalar_external_eval,Frame+agg · External,External,frame,none,dino_top32_plus_clinical_anatomic,logreg,val,0.7633552452014383,0.8885220754968652,0.5219427870406513,0.8510271335735624,0.6859195892158839
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,frame,none,dino_top32_plus_clinical_anatomic,logreg,val,0.7633552452014383,0.8885220754968652,0.5219427870406513,0.8510271335735624,0.6859195892158839
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,frame,none,dino_top32_plus_clinical_anatomic,logreg,val,0.7633552452014383,0.8885220754968652,0.5219427870406513,0.8510271335735624,0.6859195892158839
dinov3_framelevel_scalar_external_eval,Frame+agg · External,External,patient,max,dino_top32_plus_clinical_anatomic,logreg,val,0.7630555137287698,0.8875874125874126,0.5416666666666667,0.7843137254901962,0.7351091379948206
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,patient,max,dino_top32_plus_clinical_anatomic,logreg,val,0.7630555137287698,0.8875874125874126,0.5416666666666667,0.7843137254901962,0.7351091379948206
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,patient,max,dino_top32_plus_clinical_anatomic,logreg,val,0.7630555137287698,0.8875874125874126,0.5416666666666667,0.7843137254901962,0.7351091379948206
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,patient,max,clinical_anatomic,extra_trees,test_prospective_full,0.7628431177882105,0.8764785266333253,0.6528478057889823,0.6929065743944637,0.8132667505504877
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,patient,max,clinical_anatomic,extra_trees,test_prospective_full,0.7628431177882105,0.8764785266333253,0.6528478057889823,0.6929065743944637,0.8132667505504877
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,patient,top3_advanced,dino_top64_plus_clinical_anatomic,extra_trees,test_prospective_full,0.762731265826673,0.8597483527824084,0.6694677871148459,0.6856978085351787,0.7991113557722554
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,patient,top3_advanced,dino_top64_plus_clinical_anatomic,extra_trees,test_prospective_full,0.762731265826673,0.8597483527824084,0.6694677871148459,0.6856978085351787,0.7991113557722554
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,patient,hybrid,dino_top64_plus_clinical_anatomic,extra_trees,test_prospective_full,0.7627306554539507,0.864312931650393,0.6638655462184875,0.6924740484429066,0.7978924189996853
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,patient,hybrid,dino_top64_plus_clinical_anatomic,extra_trees,test_prospective_full,0.7627306554539507,0.864312931650393,0.6638655462184875,0.6924740484429066,0.7978924189996853
dinov3_framelevel_scalar_external_eval,Frame+agg · External,External,patient,top3_advanced,dino_top16_plus_clinical_anatomic,logreg,val,0.7626493703305195,0.8874125874125873,0.5033333333333334,0.7620915032679738,0.7247502774694783
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,patient,top3_advanced,dino_top16_plus_clinical_anatomic,logreg,val,0.7626493703305195,0.8874125874125873,0.5033333333333334,0.7620915032679738,0.7247502774694783
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,patient,top3_advanced,dino_top16_plus_clinical_anatomic,logreg,val,0.7626493703305195,0.8874125874125873,0.5033333333333334,0.7620915032679738,0.7247502774694783
dinov3_framelevel_scalar_external_eval,Frame+agg · External,External,frame,none,dino_top64_plus_clinical_anatomic,random_forest,val,0.7624814997024324,0.8741274287492775,0.5956058662800424,0.8493948073547076,0.6407963591468171
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,frame,none,dino_top64_plus_clinical_anatomic,random_forest,val,0.7624814997024324,0.8741274287492775,0.5956058662800424,0.8493948073547076,0.6407963591468171
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,frame,none,dino_top64_plus_clinical_anatomic,random_forest,val,0.7624814997024324,0.8741274287492775,0.5956058662800424,0.8493948073547076,0.6407963591468171
dinov3_v1_roi_classification_eval,E2E · DINO mask ROI,Prospective,patient,majority,dinov3_v1_roi_mask,end2end_classifier,test_prospective,0.7624660146763805,,,,
dinov3_rich_scalar_trainset_eval_topk,Rich scalar · Prospective,Prospective full,patient,—,clinical_anatomic,random_forest,test_prospective_full,0.7624629853337967,0.847681987774867,0.6956115779645191,0.7371683967704729,0.7711937716262975
dinov3_self_discovery_scalar_trainset_eval,self discovery scalar trains,Prospective full,patient,—,clinical_anatomic,random_forest,test_prospective_full,0.7624629853337967,0.847681987774867,0.6956115779645191,0.7371683967704729,0.7711937716262975
dinov3_framelevel_scalar_external_eval,Frame+agg · External,External,patient,mean,dino_top16_plus_clinical_anatomic,logreg,val,0.7622265590043356,0.8875874125874126,0.535,0.7751633986928105,0.730299667036626
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,patient,mean,dino_top16_plus_clinical_anatomic,logreg,val,0.7622265590043356,0.8875874125874126,0.535,0.7751633986928105,0.730299667036626
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,patient,mean,dino_top16_plus_clinical_anatomic,logreg,val,0.7622265590043356,0.8875874125874126,0.535,0.7751633986928105,0.730299667036626
dinov3_framelevel_scalar_external_eval,Frame+agg · External,External,frame,none,dino_rich_scalar_plus_clinical_anatomic,random_forest,val,0.7621256185722041,0.8713337186726543,0.5972787598282496,0.8458529674458714,0.6420206528533277
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,frame,none,dino_rich_scalar_plus_clinical_anatomic,random_forest,val,0.7621256185722041,0.8713337186726543,0.5972787598282496,0.8458529674458714,0.6420206528533277
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,frame,none,dino_rich_scalar_plus_clinical_anatomic,random_forest,val,0.7621256185722041,0.8713337186726543,0.5972787598282496,0.8458529674458714,0.6420206528533277
dinov3_trainset_feature_eval_anatomic_schema,Anatomic schema · Prospective,Prospective full,patient,—,clinical_mask_common,random_forest,test_prospective_full,0.7617850724479255,0.8474239898388505,0.6956115779645191,0.7384659746251442,0.7709971689210444
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,patient,mean,dino_top64_plus_clinical_anatomic,extra_trees,test_prospective_full,0.7617275365895576,0.8670913709613401,0.6590102707749766,0.6959342560553633,0.7950220195029883
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,patient,mean,dino_top64_plus_clinical_anatomic,extra_trees,test_prospective_full,0.7617275365895576,0.8670913709613401,0.6590102707749766,0.6959342560553633,0.7950220195029883
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,patient,top2_advanced,dino_top64_plus_clinical_anatomic,extra_trees,test_prospective_full,0.7616298320567572,0.8540327061998888,0.6636788048552754,0.6797866205305652,0.7940390059767221
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,patient,top2_advanced,dino_top64_plus_clinical_anatomic,extra_trees,test_prospective_full,0.7616298320567572,0.8540327061998888,0.6636788048552754,0.6797866205305652,0.7940390059767221
dinov3_t2t3_expert_calibrated_continue_20260518_152542_topk24_128,T2/T3 expert,Test,patient,—,,,test,0.7616249963091712,0.8481384456616654,0.6959850606909431,0.7423587081891581,0.7679301667190941
dinov3_t2t3_expert_calibrated_eval,t2t3 expert calibrated eval,Test,patient,—,,,test,0.7616249963091712,0.8481384456616654,0.6959850606909431,0.7423587081891581,0.7679301667190941
dinov3_t2t3_expert_calibrated_eval_final_trainval,T2/T3 expert (final),Test,patient,—,,,test,0.7616249963091712,0.8481384456616654,0.6959850606909431,0.7423587081891581,0.7679301667190941
dinov3_rich_scalar_trainset_eval_topk,Rich scalar · Prospective,Prospective full,patient,—,dino_rich_top16_plus_clinical_anatomic,extra_trees,test_prospective_full,0.761464024068045,0.8536556322934031,0.6662931839402428,0.7001153402537486,0.7847986788298207
dinov3_self_discovery_scalar_trainset_eval,self discovery scalar trains,Prospective full,patient,—,dino_rich_top16_plus_clinical_anatomic,extra_trees,test_prospective_full,0.761464024068045,0.8536556322934031,0.6662931839402428,0.7001153402537486,0.7847986788298207
dinov3_t2t3_expert_calibrated_continue_20260518_152542_topk24_128,T2/T3 expert,Test,patient,—,,,test,0.761430859909618,0.853417480352465,0.6907563025210084,0.7308246828143022,0.752870399496697
dinov3_framelevel_scalar_external_eval,Frame+agg · External,External,frame,none,dino_top32_plus_clinical_anatomic,extra_trees,test_prospective_full,0.7614121322287448,0.8563949691962638,0.68154027814222,0.7497357357357357,0.728191570881226
dinov3_framelevel_scalar_external_eval,Frame+agg · External,External,frame,none,dino_top64_plus_clinical_anatomic,extra_trees,test_prospective_full,0.7613167906687689,0.8534612800348258,0.672999212805038,0.7560240240240241,0.7280555555555556
dinov3_v1_post_t035_area0005_close3_roi_classification_eval,E2E · postproc mask,Prospective,patient,majority,dinov3_v1_roi_mask,end2end_classifier,test_prospective,0.7612465024812586,,,,
dinov3_rich_scalar_trainset_eval_topk,Rich scalar · Prospective,Prospective full,patient,—,dino_rich_top16_plus_clinical_anatomic,random_forest,test_prospective_full,0.7611095200242017,0.8475033738191633,0.6868347338935574,0.760957324106113,0.7495281535073922
dinov3_self_discovery_scalar_trainset_eval,self discovery scalar trains,Prospective full,patient,—,dino_rich_top16_plus_clinical_anatomic,random_forest,test_prospective_full,0.7611095200242017,0.8475033738191633,0.6868347338935574,0.760957324106113,0.7495281535073922
dinov3_rich_scalar_trainset_eval,rich scalar trainset eval,Prospective full,patient,—,clinical_anatomic,random_forest,test_prospective_full,0.7610982307444125,0.8495673573072954,0.6860877684407096,0.7344290657439447,0.7683233721296006
dinov3_rich_scalar_trainset_eval_topk,Rich scalar · Prospective,Prospective full,patient,—,dino_rich_top32_plus_clinical_anatomic,random_forest,test_prospective_full,0.7610850149632433,0.8488925934746367,0.6978524743230626,0.7745098039215685,0.7335246932997799
dinov3_self_discovery_scalar_trainset_eval,self discovery scalar trains,Prospective full,patient,—,dino_rich_top32_plus_clinical_anatomic,random_forest,test_prospective_full,0.7610850149632433,0.8488925934746367,0.6978524743230626,0.7745098039215685,0.7335246932997799
dinov3_framelevel_scalar_external_eval,Frame+agg · External,External,frame,none,dino_top16_plus_clinical_anatomic,logreg,val,0.7610245182397396,0.8852726275695464,0.5217754976858306,0.8386460931965876,0.6807589587821118
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,frame,none,dino_top16_plus_clinical_anatomic,logreg,val,0.7610245182397396,0.8852726275695464,0.5217754976858306,0.8386460931965876,0.6807589587821118
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,frame,none,dino_top16_plus_clinical_anatomic,logreg,val,0.7610245182397396,0.8852726275695464,0.5217754976858306,0.8386460931965876,0.6807589587821118
dinov3_t2t3_expert_calibrated_continue_20260518_152542_topk24_128,T2/T3 expert,Test,patient,—,,,test,0.7610185454511245,0.8545090100817655,0.6901960784313725,0.7260668973471741,0.7513368983957219
dinov3_framelevel_scalar_external_eval,Frame+agg · External,External,patient,top2_advanced,dino_top16_plus_clinical_anatomic,logreg,val,0.7609280697564417,0.8844405594405594,0.48333333333333334,0.7555555555555555,0.7118017018128004
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,patient,top2_advanced,dino_top16_plus_clinical_anatomic,logreg,val,0.7609280697564417,0.8844405594405594,0.48333333333333334,0.7555555555555555,0.7118017018128004
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,patient,top2_advanced,dino_top16_plus_clinical_anatomic,logreg,val,0.7609280697564417,0.8844405594405594,0.48333333333333334,0.7555555555555555,0.7118017018128004
dinov3_rich_scalar_trainset_eval_topk,Rich scalar · Prospective,Prospective full,patient,—,dino_rich_top64_plus_clinical_anatomic,random_forest,test_prospective_full,0.7609158790992301,0.8496467412876081,0.6802987861811393,0.755767012687428,0.7359625668449199
dinov3_t2t3_expert_calibrated_eval,t2t3 expert calibrated eval,Test,patient,—,,,test,0.760894764296473,0.8546479320473128,0.6842203548085901,0.7250576701268743,0.752555835168292
dinov3_t2t3_expert_calibrated_eval_final_trainval,T2/T3 expert (final),Test,patient,—,,,test,0.760894764296473,0.8546479320473128,0.6842203548085901,0.7250576701268743,0.752555835168292
dinov3_t2t3_expert_calibrated_eval,t2t3 expert calibrated eval,Test,patient,—,,,test,0.760531065503031,0.8538739382392633,0.6888888888888889,0.7263552479815455,0.7554655552060394
dinov3_t2t3_expert_calibrated_eval_final_trainval,T2/T3 expert (final),Test,patient,—,,,test,0.760531065503031,0.8538739382392633,0.6888888888888889,0.7263552479815455,0.7554655552060394
dinov3_framelevel_scalar_external_eval,Frame+agg · External,External,frame,none,dino_top128_plus_clinical_anatomic,random_forest,val,0.7603695098776468,0.8698145925036682,0.5963865499358725,0.8432966829899289,0.6376245602615959
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,frame,none,dino_top128_plus_clinical_anatomic,random_forest,val,0.7603695098776468,0.8698145925036682,0.5963865499358725,0.8432966829899289,0.6376245602615959
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,frame,none,dino_top128_plus_clinical_anatomic,random_forest,val,0.7603695098776468,0.8698145925036682,0.5963865499358725,0.8432966829899289,0.6376245602615959
dinov3_trainset_feature_eval_anatomic_schema,Anatomic schema · Prospective,Prospective full,patient,—,dino_scalar_plus_clinical_mask_common,random_forest,test_prospective_full,0.7602982529904488,0.8494284353417481,0.6944911297852475,0.7384659746251441,0.7579427492922304
dinov3_self_discovery_scalar_trainset_eval,self discovery scalar trains,Prospective full,patient,—,dino_rich_top64_plus_clinical_anatomic,random_forest,test_prospective_full,0.7600932967255872,0.8484758275779948,0.684780578898226,0.7498558246828143,0.7364344133375273
dinov3_trainset_feature_eval_anatomic_schema,Anatomic schema · Prospective,Validation,patient,—,dino_all_plus_clinical_mask_common,random_forest_pca,val,0.7599358030166696,0.8237762237762238,0.8166666666666667,0.7516339869281046,0.6415094339622641
dinov3_feature_combined_internal_prospective_v2,Feature combo v2,,patient,—,clinical_anatomic,extra_trees,,0.7598528711456152,0.8432761768675081,0.6379084967320262,0.6456170703575548,0.7923875432525952
